Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Undercover,Spring 2008,Feminine,"Gray blazer, gray romper","White futuristic sunglasses, large suitcase","Relaxed, casual","Sporty, travel-inspired","Contrasting textures, utilitarian elements"
2,Undercover,Spring 2008,Feminine,Beige structured dress,Yellow clutch,"Fitted, architectural","Futuristic, minimal","Geometric patterns, sleek lines"
3,Undercover,Spring 2008,Feminine,Yellow tunic dress,White textured clutch,"Loose, boxy","Playful, youthful","Ruffled neckline, pastel tones"
1,Undercover,Spring 2011,Feminine,"White printed dress, black belt",Blue earrings,"Flowy, relaxed","Ethereal, whimsical","Leaf pattern, soft fabric"
2,Undercover,Spring 2011,Feminine,Gray patterned jumpsuit,"Black clutch, silver platform shoes, black choker","Tailored, sleek","Modern, edgy","Metallic accents, structured fit"
3,Undercover,Spring 2011,Feminine,Pink textured jumpsuit,"Black clutch, silver platform shoes, black choker","Loose, gathered","Casual, chic","Soft texture, relaxed fit"
1,Undercover,Spring 2011,Feminine,"Patterned tunic, matching shorts","Patterned cap, pink clutch, silver platform shoes","Straight, relaxed","Urban, eclectic","Monochrome pattern, casual yet chic"
2,Undercover,Spring 2011,Feminine,"Embroidered tunic, black shorts","Black clutch, black platform shoes","A-line, relaxed","Bohemian, modern","Geometric embroidery, contrast detailing"
3,Undercover,Spring 2011,Feminine,"Beige cardigan, orange fringe skirt","Patterned cap, black clutch, striped knee-high socks, platform shoes","Layered, playful","Eclectic, sporty","Mix of textures, bold color contrast"
1,Undercover,Spring 2011,Feminine,"Gray cardigan, orange fringe skirt","Striped cap, green quilted bag, silver platform shoes","Casual, relaxed","Eclectic, playful","Mix of textures, vibrant colors"
2,Undercover,Spring 2011,Feminine,"Orange knit sweater, beige shorts","Striped cap, striped knee-high socks, large striped bag","Loose, oversized","Casual, sporty","Bold knitwear, coordinated stripes"
3,Undercover,Spring 2011,Feminine,"White t-shirt, black sequin cardigan, black mini skirt","Black cap, large black tote, gray gloves","Layered, relaxed","Chic, urban","Monochrome palette, sequined details"
1,Undercover,Spring 2010,Feminine,"White oversized tunic, black tights","Orange visor, orange wrap sandals","Voluminous, relaxed","Futuristic, avant-garde","Playful use of volume, contrast with fitted tights"
2,Undercover,Spring 2010,Feminine,"White oversized sweater dress, black tights","Orange visor, orange wrap sandals","Loose, cocoon","Minimalist, modern",Simple silhouette with statement accessories
3,Undercover,Spring 2010,Feminine,"White blouse, black pants","Orange visor, black strappy sandals","Structured, tailored","Chic, contemporary",Crisp white top with sleek black pants
1,Undercover,Spring 2010,Feminine,"White asymmetrical tunic, black pants","Orange-tinted glasses, strappy sandals","Loose, relaxed","Minimalist, avant-garde","Organic lines, asymmetrical hem"
2,Undercover,Spring 2010,Feminine,"Beige suit jacket, beige cropped pants","Orange-tinted glasses, small handbag, strappy sandals","Tailored, cropped","Modern, utilitarian","Cinch waist detail, casual elegance"
3,Undercover,Spring 2010,Feminine,"Brown bandeau top, beige cropped pants","Orange-tinted glasses, large tote bag, strappy sandals","Relaxed, sporty","Casual, chic","Sporty elements, contrasting textures"
1,Undercover,Spring 2010,Feminine,"Striped top, layered skirt",Lace-up sandals,"Slim, layered","Eclectic, modern",Playful use of stripes and layers
2,Undercover,Spring 2010,Feminine,"Oversized shirt, cropped pants","Orange handbag, lace-up sandals","Loose, relaxed","Minimalist, utilitarian",Neutral tones with a pop of color
3,Undercover,Spring 2010,Feminine,"Drawstring shirt, orange shorts",Lace-up sandals,"Structured, casual","Sporty, contemporary",Bright shorts add a vibrant touch
1,Undercover,Fall 2016,Feminine,"Floral print top, green textured skirt","Gold spiked headpiece, small handbag",A-line,"Eclectic, avant-garde","Mix of textures, bold headpiece"
2,Undercover,Fall 2016,Feminine,"Scenic print top, beige textured pants","Gold spiked headpiece, small handbag",A-line,"Eclectic, avant-garde","Mix of textures, bold headpiece"
3,Undercover,Fall 2016,Feminine,"Graphic print sweater, beige wide-leg pants","Branch-like headpiece, clutch",Relaxed,"Eclectic, avant-garde","Graphic prints, statement headpiece"
1,Undercover,Fall 2016,Feminine,"Graphic printed coat, turtleneck, textured pants","Gold headpiece, bracelets","Layered, relaxed","Artistic, eclectic","Bold graphic prints, mixed textures"
2,Undercover,Fall 2016,Feminine,"Graphic sweater, printed wide-leg pants, sheer cardigan",Spiked headband,"Loose, flowing","Surreal, avant-garde","Repetitive face print, contrast trim"
3,Undercover,Fall 2016,Feminine,"Beige coat, black sweater, yellow textured pants","Branch-like headpiece, large earrings","Layered, voluminous","Whimsical, sophisticated","Textured pants, statement accessories"
1,Undercover,Fall 2016,Feminine,"White textured coat, gray textured jumpsuit","White structured headpiece, large earrings, white handbag","Oversized, relaxed","Eclectic, cozy","Mix of textures, statement headpiece"
2,Undercover,Fall 2016,Feminine,"Blue oversized coat, striped shirt, knit pants","White structured headpiece, large earrings, printed scarf","Layered, oversized","Eclectic, layered","Contrasting textures, playful layering"
3,Undercover,Fall 2016,Feminine,"Green faux fur coat, mustard knit ensemble","White structured headpiece, large earrings","Oversized, voluminous","Eclectic, bold","Bold textures, statement outerwear"
1,Undercover,Fall 2006,Neutral,"Beige layered jacket, pleated skirt","Face covering, gloves, thigh-high boots","Layered, voluminous","Avant-garde, conceptual","Intricate textures, monochrome"
2,Undercover,Fall 2006,Neutral,"Beige layered jacket, pleated skirt","Face covering, gloves, thigh-high boots","Layered, voluminous","Avant-garde, conceptual","Intricate textures, monochrome"
3,Undercover,Fall 2006,Neutral,"Gray textured top, slim pants","Knit cap, scarf, gloves","Fitted, layered","Avant-garde, conceptual","Textured layers, dark palette"
1,Undercover,Fall 2006,Neutral,"Gray coat, black pants","Black gloves, satin scarf, headpiece","Structured, layered","Avant-garde, mysterious","Monochrome, face covered"
2,Undercover,Fall 2006,Neutral,"White jacket, white pants","White boots, wrapped headpiece","Fitted, wrapped","Futuristic, conceptual","All white, intricate wrapping"
3,Undercover,Fall 2006,Feminine,"Beige top, beige pants","Wrapped headpiece, necklace","Relaxed, draped","Bohemian, ethereal","Layered fabric, neutral tones"
1,Undercover,Fall 2006,Neutral,"White fur coat, white pants","White headpiece, layered necklaces","Oversized, voluminous","Avant-garde, monochrome","Textured fur, full coverage"
2,Undercover,Fall 2006,Neutral,"Tan coat, tan skirt","Tan headpiece, long necklace, knitted scarf","Layered, draped","Layered, earthy","Contrasting textures, muted tones"
3,Undercover,Fall 2006,Neutral,"White top, white pants","White headpiece, circular pendant","Slim, fitted","Minimalist, monochrome","Clean lines, subtle detailing"
