Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
2,Alexander Wang,Fall 2022,Feminine,"Leather vest, white t-shirt, leather shorts, denim boots","Large hoop earrings, small clutch","Fitted, layered","Modern, streetwear","Contrasting textures, thigh-high boots"
3,Alexander Wang,Fall 2022,Feminine,"Leather long vest, white sweatshirt, denim jeans","Gold hoop earrings, sequined clutch","Layered, loose","Chic, contemporary","Longline vest, casual elegance"
1,Alexander Wang,Fall 2022,Feminine,"Denim jacket, white shirt, denim pants",W belt,"Oversized, relaxed","Casual, edgy","Layered denim, exposed midriff"
2,Alexander Wang,Fall 2022,Feminine,"Leather coat, white shirt, denim pants",W belt,"Oversized, structured","Bold, modern","Leather and denim mix, exposed midriff"
3,Alexander Wang,Fall 2022,Feminine,"Gray knit top, denim pants",W belt,"Fitted, relaxed","Casual, chic","Knitwear and denim, exposed midriff"
1,Alexander Wang,Fall 2022,Feminine,"Black blazer, white crop top, black pants","Gray knit gloves, 'W' belt","Structured, cropped","Edgy, modern","Exposed midriff, oversized blazer"
2,Alexander Wang,Fall 2022,Feminine,"Gray crop top, black skirt","Gray knit gloves, 'W' belt","Fitted, elongated","Minimalist, sleek","Long skirt, knit details"
3,Alexander Wang,Fall 2022,Feminine,"Black blazer, white crop top, blue shirt, black pants","Gray knit gloves, 'W' belt","Layered, structured","Chic, contemporary","Layered shirts, oversized blazer"
1,Alexander Wang,Fall 2010,Feminine,"Pinstripe coat dress, thigh-high socks",None visible,"Fitted, elongated","Edgy, modern","Asymmetrical hem, structured shoulders"
2,Alexander Wang,Fall 2010,Feminine,"Pinstripe blazer, cropped fur top, pinstripe pants",Clutch,"Tailored, cropped","Chic, sophisticated","Mix of textures, midriff-baring"
3,Alexander Wang,Fall 2010,Feminine,"Black blazer, shorts, thigh-high socks",Black handbag,"Layered, sleek","Minimalist, contemporary","Faux fur stole, monochrome look"
1,Alexander Wang,Fall 2010,Feminine,"Black tailored coat, velvet crop top, mini skirt",None,"Fitted, layered","Edgy, modern",Long coat with mini skirt contrast
2,Alexander Wang,Fall 2010,Feminine,"Black cropped jacket, high-waisted pants",None,"Slim, structured","Chic, contemporary",Cropped jacket with high-waisted pants
3,Alexander Wang,Fall 2010,Feminine,"Gray tailored coat, knit crop top",Sunglasses,"Fitted, layered","Sophisticated, urban",Oversized sunglasses add a bold touch
1,Alexander Wang,Fall 2010,Feminine,"Camel sleeveless coat, white shirt, gray trousers",Black clutch,"Layered, flowing","Minimalist, structured","Strong shoulder emphasis, neutral palette"
2,Alexander Wang,Fall 2010,Feminine,"Gray cropped vest, gray skirt, black thigh-high stockings",Sunglasses,"Fitted, elongated","Edgy, modern","Layered textures, bold accessories"
3,Alexander Wang,Fall 2010,Feminine,"Camel sleeveless coat, gray crop top, gray leggings",None,"Layered, sleek","Chic, contemporary","Monochrome layering, contrast textures"
