Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Prada,Spring 2008,Feminine,"Sleeveless plaid top, green checkered skirt",Choker,"A-line, voluminous","Eclectic, retro","Mix of patterns, sheer top"
2,Prada,Spring 2008,Feminine,"Sleeveless striped vest, plaid wide-leg pants",Choker,"Straight, relaxed","Eclectic, retro","Pattern mixing, sleeveless layering"
3,Prada,Spring 2008,Feminine,"Teal knit top, checkered wide-leg pants","Choker, purple handbag","Straight, relaxed","Eclectic, retro","Pattern mixing, knit texture"
1,Prada,Fall 2012,Feminine,"Black embellished coat, black pants","Black handbag, red and black platform shoes","Tailored, structured","Embellished, bold","Geometric embellishments, strong makeup"
2,Prada,Fall 2012,Feminine,"Black embellished jacket, black skirt","Black handbag, orange and black platform shoes","Layered, structured","Embellished, bold","Geometric embellishments, layered look"
3,Prada,Fall 2012,Feminine,"Black embellished coat, black pants","White handbag, gray platform shoes","Longline, structured","Embellished, bold","Geometric embellishments, strong makeup"
1,Prada,Fall 2012,Feminine,"Black embellished cropped jacket, black high-waisted skirt, black pants","Black handbag, platform heels","Structured, layered","Edgy, modern","Embellished sleeves, bold eye makeup"
2,Prada,Fall 2012,Feminine,"Black sleeveless coat, black pants","Round sunglasses, black handbag, platform heels","A-line, layered","Chic, avant-garde","Embellished front, statement eyewear"
3,Prada,Fall 2012,Feminine,"Black embellished sleeveless dress, black pants","Black handbag, platform heels","Flowy, layered","Sophisticated, contemporary","Embellished bodice, bold eye makeup"
1,Prada,Fall 2012,Feminine,"Patterned coat, matching pants, printed shirt","Wide black belt, purple patterned handbag","Tailored, structured","Retro, geometric","Bold patterns, strong belt accent"
2,Prada,Fall 2012,Feminine,"Patterned suit, printed shirt","Wide black belt, patterned handbag","Tailored, structured","Retro, geometric","Layered patterns, bold belt detail"
3,Prada,Fall 2012,Feminine,"Patterned coat, matching pants, printed shirt","Wide brown belt, patterned handbag","Tailored, structured","Retro, geometric","Contrasting patterns, strong belt accent"
1,Prada,Spring 2016,Feminine,"Beige cropped jacket, patterned pencil skirt","Large geometric earrings, striped handbag","Structured, tailored","Eclectic, modern",Contrasting patterns and textures
2,Prada,Spring 2016,Feminine,"Gray coat, red top, black skirt","Large round earrings, striped handbag","Structured, layered","Bold, sophisticated",Mix of sheer and solid fabrics
3,Prada,Spring 2016,Feminine,"Black coat with red lining, sheer blouse, black skirt",Large geometric earrings,"A-line, layered","Avant-garde, chic",Play of transparency and color blocking
1,Prada,Spring 2016,Feminine,"White jacket with red piping, plaid skirt","White handbag, large geometric earrings","Structured, tailored","Modern, eclectic",Mix of textures and patterns
2,Prada,Spring 2016,Feminine,"Plaid jacket, plaid skirt","Black handbag, large geometric earrings","Structured, tailored","Modern, eclectic",Contrasting patterns and textures
3,Prada,Spring 2016,Feminine,"Patterned jacket, mixed plaid skirt","Gray handbag, pink pom-pom earrings","Structured, tailored","Modern, eclectic",Layered textures with bright accents
1,Prada,Spring 2016,Feminine,"Tweed jacket, striped blouse, plaid skirt","Blue pom-pom earrings, brown handbag","Structured, layered","Eclectic, avant-garde","Intricate netting detail, bold color accents"
2,Prada,Spring 2016,Feminine,"Tweed jacket, sheer skirt","Grey pom-pom earrings, striped handbag","Structured, sheer","Eclectic, avant-garde","Red netting detail, gold lip color"
3,Prada,Spring 2016,Feminine,"Patterned blouse, plaid skirt","Grey pom-pom earrings, black and tan handbag","Structured, layered","Eclectic, avant-garde","Beaded netting detail, mixed patterns"
1,Prada,Spring 2015,Feminine,"Navy coat with white stitching, black turtleneck","Gray knee-high socks, brown platform shoes","Tailored, knee-length","Sophisticated, structured","Contrasting stitching, layered socks"
2,Prada,Spring 2015,Feminine,"Navy jacket with orange stitching, white undershirt, navy skirt","Black handbag, beige knee-high socks, brown platform shoes","Fitted, knee-length","Chic, polished","Layered look, contrasting stitching"
3,Prada,Spring 2015,Feminine,"Brown coat with white stitching, white undershirt","Black handbag, beige knee-high socks, brown platform shoes","Tailored, knee-length","Elegant, classic","Contrasting stitching, refined silhouette"
1,Prada,Spring 2015,Feminine,"Black sleeveless top, white skirt","Black handbag, brown boots","A-line, layered","Chic, modern","Contrast stitching, knee-high socks"
2,Prada,Spring 2015,Feminine,Black sleeveless dress,"Beige handbag, platform sandals","A-line, structured","Sophisticated, sleek","Geometric stitching, knee-high socks"
3,Prada,Spring 2015,Feminine,"Black sheer top, black skirt","Black handbag, platform shoes","A-line, layered","Elegant, edgy","Sheer fabric, contrast stitching"
1,Prada,Spring 2015,Feminine,"Navy coat with orange stitching, sheer black turtleneck","Black handbag, patterned socks","Tailored, structured","Retro, sophisticated","Contrast stitching, knee-length coat"
2,Prada,Spring 2015,Feminine,"Black dress with white piping, embroidered neckline","Tan handbag, patterned boots","Fitted, elegant","Vintage, detailed","Embroidered details, high neckline"
3,Prada,Spring 2015,Feminine,Black sleeveless dress with purple sequin panels,"Patterned boots, statement earrings","Fitted, chic","Modern, embellished","Sequin accents, sleeveless design"
1,Prada,Spring 2013,Feminine,Black dress with floral motif,"White clutch, pink ankle socks, black and white heels","A-line, structured","Minimalist, graphic","Bold floral print, monochrome palette"
2,Prada,Spring 2013,Feminine,Black dress with floral motif,"White clutch, white ankle socks, black and white heels","A-line, structured","Minimalist, graphic","Bold floral print, monochrome palette"
3,Prada,Spring 2013,Feminine,Black jacket and skirt with floral motif,"White clutch, pink ankle socks, platform heels","Boxy, layered","Minimalist, graphic","Bold floral print, monochrome palette"
1,Prada,Spring 2013,Feminine,"Black tunic, asymmetrical skirt","Beaded bracelet, embellished handbag","Boxy, layered","Minimalist, floral motifs","Graphic floral patterns, structured layers"
2,Prada,Spring 2013,Feminine,Black wrap dress,"Beaded bracelet, embellished handbag","Asymmetrical, draped","Minimalist, floral motifs","Off-shoulder design, graphic floral patterns"
3,Prada,Spring 2013,Feminine,Black sheath dress,"Beaded bracelet, embellished handbag","Fitted, structured","Minimalist, floral motifs","Graphic floral patterns, sleek silhouette"
1,Prada,Spring 2013,Feminine,Black dress with floral print,"Two-tone handbag, metallic socks, platform sandals","Straight, knee-length","Minimalist, floral",Monochrome with bold floral accents
2,Prada,Spring 2013,Feminine,Black wrap dress with floral print,"Metallic socks, platform sandals","Straight, knee-length","Minimalist, floral",V-neckline with graphic floral details
3,Prada,Spring 2013,Feminine,Black top and skirt with floral print,"Two-tone handbag, metallic socks, platform sandals","Straight, knee-length","Minimalist, floral",Layered look with bold floral motifs
