Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
2,Junya Watanabe,Fall 2007,Feminine,"Gray wrap top, black skirt, black leggings",Black belt,"Layered, modern","Minimalist, contemporary","Wrap detailing, sleek lines"
3,Junya Watanabe,Fall 2007,Feminine,"Black wrap top, black skirt, black leggings",,"Layered, sleek","Minimalist, modern","Monochrome look, structured wrap"
1,Junya Watanabe,Fall 2006,Neutral,"Green layered jacket, green cargo pants",Black embellished face mask,"Oversized, deconstructed","Avant-garde, military-inspired","Layered textures, asymmetrical design"
2,Junya Watanabe,Fall 2006,Neutral,"Green asymmetrical jacket, green cargo pants",Black embellished face mask,"Fitted, layered","Avant-garde, military-inspired","Zipper details, structured layers"
3,Junya Watanabe,Fall 2006,Neutral,"Green tailored jacket, white shirt, green cargo pants",Black spiked face mask,"Tailored, deconstructed","Avant-garde, military-inspired","Spiked mask, tailored jacket with raw edges"
1,Junya Watanabe,Fall 2006,Feminine,"Olive green jacket, olive green cargo pants",Black textured face covering,"Layered, utilitarian","Avant-garde, military-inspired","Asymmetrical layering, deconstructed elements"
2,Junya Watanabe,Fall 2006,Feminine,"Olive green oversized parka, olive green cropped pants",Black textured face covering,"Oversized, utilitarian","Avant-garde, military-inspired","Layered outerwear, exaggerated proportions"
3,Junya Watanabe,Fall 2006,Feminine,"Olive green cropped jacket, olive green long skirt",Black textured face covering,"Layered, flowing","Avant-garde, military-inspired","Draped skirt, structured top"
1,Junya Watanabe,Fall 2006,Feminine,"Green zip-up jacket, layered green skirt","Black textured headpiece, black boots","Fitted top, flared skirt","Avant-garde, deconstructed","Military-inspired, layered textures"
2,Junya Watanabe,Fall 2006,Masculine,"Green trench coat, black distressed pants","Spiked headpiece, black boots","Layered, asymmetrical","Avant-garde, punk","Mixed materials, bold headpiece"
3,Junya Watanabe,Fall 2006,Masculine,"Green double-breasted coat, green pants","Black headpiece, studded boots","Structured, tailored","Avant-garde, military","Double-breasted design, strong shoulders"
1,Junya Watanabe,Spring 2006,Feminine,"Beige trench coat, white shirt, black cropped pants","Spiked headpiece, black boots","Structured, fitted","Avant-garde, punk","Dramatic headpiece, classic trench"
2,Junya Watanabe,Spring 2006,Feminine,"Beige cropped trench, white shirt, black cropped pants","Spiked headpiece, black boots","Layered, fitted","Avant-garde, punk","High collar, dramatic headpiece"
3,Junya Watanabe,Spring 2006,Feminine,"Beige trench coat, white shirt, black and white printed pants","Spiked headpiece, black boots","Structured, fitted","Avant-garde, punk","Paint-splattered pants, dramatic headpiece"
1,Junya Watanabe,Spring 2006,Androgynous,"Beige trench coat, white shirt, black cropped pants","Feathered headpiece, black belt","Structured, layered","Avant-garde, punk","Dramatic headpiece, contrasting textures"
2,Junya Watanabe,Spring 2006,Androgynous,"Beige trench coat, white shirt, black cropped pants","Feathered headpiece, black belt","Structured, layered","Avant-garde, punk","Dramatic headpiece, contrasting textures"
3,Junya Watanabe,Spring 2006,Androgynous,"Beige trench coat with green detail, white shirt, black cropped pants","Feathered headpiece, black belt","Structured, layered","Avant-garde, punk","Dramatic headpiece, contrasting textures"
1,Junya Watanabe,Spring 2006,Feminine,"Black leather jacket, beige top, plaid skirt, plaid capri pants",None,"Layered, fitted","Punk, edgy","Spiked hair, mixed textures"
2,Junya Watanabe,Spring 2006,Feminine,"Black leather jacket, beige dress, red plaid capri pants",None,"Layered, fitted","Punk, edgy","Spiked hair, chain detail"
3,Junya Watanabe,Spring 2006,Feminine,"Beige mesh dress, colorful layered skirt, blue plaid capri pants",None,"Layered, eclectic","Punk, avant-garde","Spiked hair, vibrant colors"
