Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Sharon Wauchob,Spring 2021,Feminine,"Black sheer blouse, black pleated top, black trousers",Earrings,"Flowy, layered","Elegant, sheer",Delicate sheer overlay
2,Sharon Wauchob,Spring 2021,Feminine,"White structured blouse, white trousers",,Tailored,"Crisp, minimal",Structured shoulders
3,Sharon Wauchob,Spring 2021,Feminine,Blue pleated dress,Gold chain necklace,"Loose, draped","Chic, fluid",Asymmetrical pleating
1,Sharon Wauchob,Spring 2021,Feminine,"Lavender ruffled blouse, matching wide-leg pants",Gold bracelet,"Flowy, relaxed","Ethereal, romantic","Soft ruffles, monochrome"
2,Sharon Wauchob,Spring 2021,Feminine,Lavender ruffled mini dress,,"A-line, fluid","Ethereal, romantic","Asymmetrical hem, soft ruffles"
3,Sharon Wauchob,Spring 2021,Feminine,"Red draped blouse, matching wide-leg pants",,"Flowy, elongated","Bold, minimalist","Vibrant color, draped fabric"
1,Sharon Wauchob,Fall 2015,Feminine,"White embroidered coat, white trousers",Black boots,"A-line, tailored","Elegant, minimalist","Intricate embroidery, monochrome"
2,Sharon Wauchob,Fall 2015,Feminine,"Black coat, white trousers","Chain strap bag, black boots","Straight, structured","Chic, sophisticated","Contrast of black and white, textured bag"
3,Sharon Wauchob,Fall 2015,Feminine,"Black coat, black trousers",Black boots,"Slim, elongated","Modern, sleek","Subtle textures, monochrome look"
1,Sharon Wauchob,Fall 2015,Feminine,"Brown suede coat, white lace dress, gray turtleneck",Chain strap bag,"Layered, A-line","Textured, layered",Mix of textures with lace and suede
2,Sharon Wauchob,Fall 2015,Feminine,"White fur coat, sheer blouse, brown skirt",None,"Structured, fitted","Luxurious, elegant",Contrast of fur and sheer fabric
3,Sharon Wauchob,Fall 2015,Feminine,"Black fur coat, embroidered sheer top, brown skirt",None,"Voluminous, layered","Chic, sophisticated",Bold fur with intricate embroidery
1,Sharon Wauchob,Fall 2015,Feminine,"Black velvet coat, lace dress",Black neck scarf,"Fitted, layered","Elegant, gothic","Intricate lace details, dark palette"
2,Sharon Wauchob,Fall 2015,Feminine,"Lace dress, fur coat",Black neck scarf,"Textured, voluminous","Luxurious, opulent","Rich textures, intricate lace"
3,Sharon Wauchob,Fall 2015,Feminine,Long lace dress,Black neck scarf,"Straight, flowing","Delicate, romantic","All-over lace, sheer elements"
