Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
3,Erdem,Fall 2021,Feminine,"Black patterned blouse, ribbed pants","Headband, earrings","Slim, fitted","Chic, modern","Feather pattern, high-waisted pants"
1,Erdem,Spring 2021,Feminine,"White cape, floral skirt, sheer blouse","Pearl necklace, headband, earrings","Flowy, layered","Romantic, ethereal","Soft draping, nature-inspired setting"
2,Erdem,Spring 2021,Feminine,"Black embellished suit, white blouse","Headband, earrings","Tailored, structured","Chic, modern","Contrasting textures, elegant tailoring"
3,Erdem,Spring 2021,Feminine,"Floral dress, white scarf","Black gloves, headband, earrings","Fitted, asymmetric","Vintage, sophisticated","Floral motifs, bold accessories"
1,Erdem,Spring 2021,Feminine,"Green embroidered jacket, matching skirt, white high-neck blouse","Pink and black ribbon, headband, earrings","Fitted, tailored","Romantic, vintage","Intricate embroidery, layered ribbons"
2,Erdem,Spring 2021,Feminine,"White floral print coat, matching dress","Striped headband, earrings","Flowy, relaxed","Bohemian, eclectic","Mix of prints, bold accessories"
3,Erdem,Spring 2021,Feminine,"White embroidered dress, black and white cropped jacket","Headband, earrings","A-line, layered","Victorian, elegant","Delicate embroidery, structured jacket"
1,Erdem,Spring 2021,Feminine,Floral print dress with puff sleeves,"Red crossbody strap, pearl earrings","Flowy, relaxed","Romantic, vintage","Black floral pattern, black waist tie"
2,Erdem,Spring 2021,Feminine,Black floral dress with puff sleeves,"White neck scarf, headband","A-line, layered","Victorian, elegant","Gold puff sleeves, floral embroidery"
3,Erdem,Spring 2021,Feminine,Black floral suit,"White neck scarf, headband","Tailored, fitted","Chic, sophisticated","Gold floral pattern, structured blazer"
1,Erdem,Fall 2014,Feminine,Black velvet dress with lace cutouts,Embellished ankle strap heels,A-line,"Gothic, romantic","Intricate lace detailing, high neckline"
2,Erdem,Fall 2014,Feminine,Black velvet dress with sheer panels,Embellished ankle strap heels,A-line,"Gothic, romantic","Sheer shoulder panels, velvet texture"
3,Erdem,Fall 2014,Feminine,Black velvet cape with lace hem,Embellished ankle strap heels,Cocoon,"Gothic, dramatic","Cape silhouette, lace hem detailing"
1,Erdem,Fall 2014,Feminine,Gold lace dress with high neck and cutouts,Gold ankle strap heels,A-line,"Ornate, intricate",Features ruffled detailing and floral patterns
2,Erdem,Fall 2014,Feminine,Gold lace long-sleeve dress,Gold ankle strap heels,Fitted,"Ornate, intricate",Features floral lace pattern with scalloped hem
3,Erdem,Fall 2014,Feminine,Black strapless velvet dress with lace hem,"Black choker, embellished ankle strap heels",Fitted,"Elegant, sophisticated",Features cutout lace detailing at the hem
1,Erdem,Fall 2014,Feminine,Black lace off-shoulder dress,"Black choker, black ankle-strap shoes","A-line, delicate","Romantic, gothic",Intricate lace detailing
2,Erdem,Fall 2014,Feminine,"Black velvet skirt, black lace jacket","Black choker, black ankle-strap shoes","Structured, elegant","Chic, sophisticated",Contrasting textures with lace and velvet
3,Erdem,Fall 2014,Feminine,Black velvet dress with white draped detail,Black ankle-strap shoes with embellishments,"A-line, asymmetrical","Modern, artistic",Unique draped shoulder detail
1,Erdem,Spring 2013,Feminine,"Snakeskin print dress, light blue cape","Blue sunglasses, platform heels",A-line,"Elegant, modern",Combination of textures with lace and snakeskin
2,Erdem,Spring 2013,Feminine,Snakeskin and floral print dress,Platform heels,Fitted,"Chic, contemporary",Geometric paneling with contrasting prints
3,Erdem,Spring 2013,Feminine,Snakeskin print coat dress,Snakeskin platform heels,Straight,"Sophisticated, sleek",Minimalist design with bold print
1,Erdem,Spring 2013,Feminine,"Sheer lace top, snake print and yellow pleated skirt","Sunglasses, lace gloves",A-line,"Romantic, eclectic",Mix of textures with lace and snake print
2,Erdem,Spring 2013,Feminine,"Snake print top with lace sleeves, snake print pencil skirt",,Fitted,"Bold, sophisticated",Contrasting textures with lace and snake print
3,Erdem,Spring 2013,Feminine,Strapless yellow dress with blue lace embroidery,Blue platform heels,A-line,"Elegant, fresh",Delicate embroidery on a pastel palette
1,Erdem,Spring 2013,Feminine,"Floral lace coat, mesh top, yellow skirt","Blue sunglasses, floral lace gloves","Straight, layered","Delicate, floral","Intricate lace detailing, pastel colors"
2,Erdem,Spring 2013,Feminine,Floral lace dress,Floral lace gloves,A-line,"Romantic, floral","Sheer lace overlay, vibrant floral patterns"
3,Erdem,Spring 2013,Feminine,Floral lace dress with sheer sleeves,,"Fitted, pencil","Elegant, floral","Contrasting lace textures, structured waist"
1,Erdem,Fall 2006,Feminine,"Gray dress, patterned scarf",Black tights,A-line,"Elegant, sophisticated","High neck, floral scarf detail"
2,Erdem,Fall 2006,Feminine,"Gray coat, floral maxi dress",None,Layered,"Chic, layered","Flowing skirt, textured coat"
3,Erdem,Fall 2006,Feminine,Floral print dress,None,Fitted,"Romantic, bold","Rich floral pattern, long sleeves"
1,Erdem,Fall 2006,Feminine,Floral print dress,Matching floral hat,A-line,"Elegant, floral",Coordinated print with hat
2,Erdem,Fall 2006,Feminine,Black dress,"Floral hat, scarf",Fitted,"Chic, sophisticated",Monochrome with floral accents
3,Erdem,Fall 2006,Feminine,"Houndstooth coat, pleated skirt",Round hat,Oversized,"Classic, textured",Mix of patterns and textures
