Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
2,Missoni,Spring 2017,Feminine,"Brown knit tank dress, turquoise wide-leg pants",White pointed flats,"Relaxed, layered","Textured, casual","Color-blocked hem, metallic shimmer"
3,Missoni,Spring 2017,Feminine,"Gold knit tank dress, multicolored wide-leg pants",Red pointed flats,"Relaxed, layered","Textured, casual","Vibrant color palette, metallic shimmer"
1,Missoni,Spring 2017,Feminine,"Burgundy mesh dress, beige underlayer",Blue pointed flats,"Fitted, sheer","Textured, layered",Contrasting footwear
2,Missoni,Spring 2017,Feminine,"Teal mesh top, multicolored striped mini skirt",Bronze flats,"Mini, fitted","Playful, colorful",Bold stripe pattern
3,Missoni,Spring 2017,Feminine,"Teal striped open cardigan, beige mesh dress, yellow knit skirt",Pink slides,"Layered, flowy","Eclectic, vibrant",Mix of textures and colors
1,Missoni,Spring 2017,Feminine,Sleeveless knit dress with multicolored stripes,Yellow textured shoes,"Fitted, knee-length","Colorful, textured",Layered knit patterns
2,Missoni,Spring 2017,Feminine,Sleeveless knit dress with multicolored stripes,Orange shoes,"Fitted, calf-length","Colorful, textured",Layered knit patterns
3,Missoni,Spring 2017,Feminine,"Long-sleeve striped knit top, multicolored knit skirt","Round sunglasses, red wrap","Fitted, layered","Colorful, eclectic",Bold color blocking
1,Missoni,Fall 2012,Feminine,"Plaid coat with fur collar, leather pants, knit top","Earrings, rings","Layered, tailored","Eclectic, textured",Mix of patterns and textures
2,Missoni,Fall 2012,Feminine,"Knit halter dress, turtleneck","Bangles, earrings, rings","Fitted, elongated","Elegant, warm tones","Gradient color effect, high boots"
3,Missoni,Fall 2012,Feminine,"Fur vest, knit skirt, turtleneck","Earrings, belt","Layered, structured","Rustic, cozy","Patchwork fur, textured knit"
1,Missoni,Fall 2012,Feminine,"Brown wrap top, brown leather skirt","Gold earrings, brown gloves, small clutch","Fitted, layered","Elegant, textured","Rich earth tones, layered textures"
2,Missoni,Fall 2012,Feminine,"Patterned cardigan, brown knit skirt","Fur hat, gold belt, gold ring","Fitted, layered","Cozy, eclectic","Mix of patterns, warm tones"
3,Missoni,Fall 2012,Feminine,"Striped cropped jacket, brown leather skirt","Gold ankle strap heels, gold ring","Fitted, structured","Chic, modern","Structured layers, earthy palette"
1,Missoni,Fall 2012,Feminine,Striped sleeveless dress,"Long brown gloves, black boots",Fitted,"Textured, layered","Rich earth tones, metallic accents"
2,Missoni,Fall 2012,Feminine,"Green coat with fur collar, patterned leggings",Black heels,Layered,"Eclectic, bold","Mix of textures, statement fur"
3,Missoni,Fall 2012,Feminine,"Patterned wrap top, pencil skirt","Brown clutch, black boots",Fitted,"Layered, intricate","Soft pastels, woven textures"
