Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
3,Ralph Rucci,Spring 2011,Feminine,Beige pleated dress,None visible,"A-line, fitted","Classic, refined","Pleated texture, neutral tone"
1,Ralph Rucci,Spring 2011,Feminine,"Black coat with white piping, black pants","Beige clutch, black wrist cuffs","Structured, tailored","Elegant, sophisticated","Contrasting piping, sheer hem detail"
2,Ralph Rucci,Spring 2011,Feminine,"Black sleeveless top, brown waistband skirt","Brown clutch, brown wrist cuffs","Slim, fitted","Chic, modern","Subtle color blocking, deep V-neck"
3,Ralph Rucci,Spring 2011,Feminine,"Beige coat, black turtleneck, black pants","White clutch, black wrist cuffs","Oversized coat, tailored pants","Minimalist, refined","Textured coat detail, monochrome contrast"
1,Ralph Rucci,Spring 2011,Feminine,"Beige cropped jacket, black top, beige skirt","Black bracelet, small black handbag, clear heels",A-line,"Minimalist, elegant",Sheer hem detail
2,Ralph Rucci,Spring 2011,Feminine,Black buttoned dress,"Black bracelet, small black handbag, clear heels","Fitted top, flared skirt","Chic, classic","Deep V-neckline, pleated skirt"
3,Ralph Rucci,Spring 2011,Feminine,"Printed coat, black trousers","White handbag, clear heels",Straight,"Artistic, sophisticated","Graphic print on coat, structured shoulders"
1,Ralph Rucci,Spring 2010,Feminine,"Black tailored suit, white sheer blouse","Black glasses, black bracelets","Structured, elongated","Chic, sophisticated","Strong shoulder emphasis, sleek lines"
2,Ralph Rucci,Spring 2010,Feminine,"Black sheer top, black A-line skirt",None,"A-line, fitted","Elegant, modern","Sheer fabric, subtle layering"
3,Ralph Rucci,Spring 2010,Feminine,"Black printed coat, black trousers",Large black tote,"Relaxed, flowing","Artistic, bold","Abstract print, oversized tote"
1,Ralph Rucci,Spring 2010,Feminine,"White asymmetrical blazer with geometric pattern, black trousers",Strappy sandals,"Structured, tailored","Sophisticated, modern",Intricate pattern on blazer
2,Ralph Rucci,Spring 2010,Feminine,Black sheer paneled dress,Clear strap sandals,"A-line, fitted","Elegant, minimalist",Sheer detailing on sleeves and hem
3,Ralph Rucci,Spring 2010,Feminine,Black deep V-neck dress with pleated skirt,"Black belt, strappy sandals","Fitted bodice, flared skirt","Chic, refined","Textured sleeves, cinched waist"
1,Ralph Rucci,Spring 2010,Feminine,Black and brown coat dress,Black bracelet,A-line,"Elegant, structured","Diagonal brown stripes, button details"
2,Ralph Rucci,Spring 2010,Feminine,Black spaghetti strap dress,Black bracelet,Straight,"Chic, textured","Textured bodice, tassel hem"
3,Ralph Rucci,Spring 2010,Feminine,"Yellow coat, black top, yellow skirt",Black tote bag,Relaxed,"Bold, vibrant","Bright yellow, casual layering"
