Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
3,Duro Olowu,Spring 2012,Feminine,"Animal print blazer, tiered maxi skirt",,"Fitted, voluminous","Playful, mixed prints","Contrasting patterns, layered look"
1,Duro Olowu,Fall 2014,Feminine,"Patterned coat, printed dress","Sunglasses, orange scarf","A-line, layered","Eclectic, vibrant","Bold patterns, mixed prints"
2,Duro Olowu,Fall 2014,Feminine,"Patterned top, printed skirt","Yellow scarf, bangles","A-line, cinched waist","Eclectic, vibrant","Bold patterns, layered textures"
3,Duro Olowu,Fall 2014,Feminine,Floral dress with ruffled collar,Sunglasses,"A-line, fitted","Eclectic, vibrant","Mixed prints, colorful sleeves"
1,Duro Olowu,Fall 2014,Feminine,"Patterned blazer, floral dress","Embellished headpiece, sandals","Fitted, layered","Eclectic, vibrant",Mix of patterns and textures
2,Duro Olowu,Fall 2014,Feminine,Color-blocked dress,"Embellished headpiece, sandals","Loose, flowing","Bold, modern",Dramatic color blocking
3,Duro Olowu,Fall 2014,Feminine,Patterned suit,Sandals,"Tailored, structured","Graphic, retro",Geometric print with strong lines
1,Duro Olowu,Fall 2014,Feminine,"Color-block cape, black tie-neck top",,"A-line, flowing","Bold, graphic",Bright color blocking with a dramatic cape
2,Duro Olowu,Fall 2014,Feminine,"Patterned coat with fur cuffs, black wide-leg pants",,"Fitted, flared","Eclectic, luxurious",Colorful pattern with textured fur accents
3,Duro Olowu,Fall 2014,Feminine,"Floral sheer blouse, bright pink mermaid skirt",,"Fitted, mermaid","Romantic, vibrant",Floral print with a striking pink skirt
1,Duro Olowu,Spring 2014,Feminine,"Floral print dress, snake print cape","Round sunglasses, flat sandals","Flowy, relaxed","Eclectic, vibrant","Mix of prints, bold colors"
2,Duro Olowu,Spring 2014,Feminine,Snake print coat dress,"Colorful clutch, gold earrings, flat sandals","A-line, structured","Chic, sophisticated",Monochrome with a pop of color
3,Duro Olowu,Spring 2014,Feminine,Navy dress with yellow sleeves,"Round sunglasses, platform sandals","Voluminous, cinched waist","Dramatic, elegant","Contrasting colors, intricate sleeve details"
1,Duro Olowu,Spring 2014,Feminine,"Plaid top, yellow skirt","Gold earrings, striped platform sandals, patterned clutch","A-line, voluminous","Bold, eclectic","Mix of patterns, vibrant colors"
2,Duro Olowu,Spring 2014,Feminine,"Plaid dress, plaid pants","Layered necklaces, sandals","Relaxed, flowing","Playful, colorful","Contrasting plaid patterns, layered accessories"
3,Duro Olowu,Spring 2014,Feminine,Plaid maxi dress,"Sunglasses, striped platform sandals","Flowing, elegant","Chic, modern","Coordinated plaid, sleek silhouette"
1,Duro Olowu,Spring 2014,Feminine,"Patterned cape, white wide-leg pants",Gold earrings,"A-line, flowing","Eclectic, bold","Mix of patterns, vibrant colors"
2,Duro Olowu,Spring 2014,Feminine,"Yellow patterned top, printed skirt",Gold earrings,"Fitted, knee-length","Colorful, mixed prints","Layered patterns, bright hues"
3,Duro Olowu,Spring 2014,Feminine,"Floral sleeveless tops, printed skirts","Gold earrings, platform sandals","Flowy, asymmetrical","Bohemian, vibrant","Contrasting prints, playful mix"
