Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Tory Burch,Spring 2009,Feminine,"Houndstooth sleeveless top, black A-line skirt","White fedora, black belt, tan strappy heels","A-line, fitted waist","Chic, classic","Monochrome pattern, statement belt"
2,Tory Burch,Spring 2009,Feminine,"Graphic t-shirt, white pencil skirt","Brown fedora, tan belt, black handbag, black heels","Tailored, fitted","Casual, trendy","Graphic print, structured skirt"
3,Tory Burch,Spring 2009,Feminine,"Orange floral dress, beige cardigan","Tan belt, chain strap bag, tan strappy heels","A-line, layered","Elegant, fresh","Floral print, layered look"
1,Tory Burch,Spring 2009,Feminine,"Black trench coat, striped dress","Brown hat, black and white handbag, brooch","Tailored, knee-length","Chic, classic",Structured coat with statement accessories
2,Tory Burch,Spring 2009,Feminine,Orange draped gown,Gold cuff bracelet,"Column, floor-length","Elegant, bold",Bright color with minimal accessories
3,Tory Burch,Spring 2009,Feminine,Black sequin dress,"Gold cuff bracelet, tan heels","Straight, knee-length","Glamorous, sleek",Shimmering fabric with simple silhouette
1,Tory Burch,Fall 2008,Feminine,Printed dress,"Large necklace, black clutch","Straight, knee-length","Bohemian, eclectic","Purple and white pattern, statement necklace"
2,Tory Burch,Fall 2008,Feminine,"Printed dress, floral jacket","Large handbag, belt","Fitted, knee-length","Eclectic, layered","Mix of prints, bold colors"
3,Tory Burch,Fall 2008,Feminine,"Beige jacket, yellow skirt","Black clutch, bracelet","Structured, knee-length","Classic, tailored",Neutral tones with a pop of color
1,Tory Burch,Fall 2008,Feminine,"Red striped jacket, peacock print dress","Yellow scarf, silver cuff bracelet","Fitted, knee-length","Eclectic, vibrant","Mix of patterns, bold colors"
2,Tory Burch,Fall 2008,Feminine,"Brown quilted jacket, pink patterned blouse, beige cropped pants","Tan clutch, gold bracelet","Relaxed, cropped","Casual, chic","Textured outerwear, neutral tones"
3,Tory Burch,Fall 2008,Feminine,"Yellow sleeveless dress, brown and white patterned top",Patterned handbag,"Straight, knee-length","Bold, graphic","Contrasting layers, statement color"
1,Tory Burch,Fall 2008,Feminine,"Purple patterned blouse, beige high-waisted trousers",Fringed clutch,"Straight, tailored","Chic, sophisticated",Nautical button detail on trousers
2,Tory Burch,Fall 2008,Feminine,"Striped top, floral cardigan, striped skirt",Orange clutch,A-line,"Eclectic, vibrant","Mix of patterns, bold colors"
3,Tory Burch,Fall 2008,Feminine,"Black leather trench coat, patterned blouse, black skirt",Black handbag,Fitted,"Edgy, modern","Glossy leather finish, metallic details"
1,Tory Burch,Spring 2022,Feminine,"White structured jacket, red striped top, plaid skirt","Black handbag, earrings","A-line, layered","Eclectic, vintage-inspired","Mix of patterns, structured top"
2,Tory Burch,Spring 2022,Feminine,"Red and blue striped top, white wide-leg trousers","Brown shoulder bag, earrings","Relaxed, tailored","Modern, sporty","Color-blocking, casual elegance"
3,Tory Burch,Spring 2022,Feminine,"Burgundy vinyl trench coat, red checkered skirt","White tote bag, earrings","Longline, layered","Chic, sophisticated","Glossy finish, layered textures"
1,Tory Burch,Spring 2022,Feminine,"Yellow sheer blouse, brown corset, plaid skirt",Silver earrings,"Flowy, layered","Eclectic, vibrant",Mix of textures and patterns
2,Tory Burch,Spring 2022,Feminine,"Striped top, red pleated skirt, green sleeves","White handbag, silver earrings","Layered, draped","Colorful, bold",Contrasting colors and patterns
3,Tory Burch,Spring 2022,Feminine,"Yellow one-shoulder top, black skirt","Silver earrings, arm cuff, pendant necklace","Relaxed, asymmetrical","Chic, modern",Minimalist with statement accessories
1,Tory Burch,Spring 2022,Feminine,"Red and blue draped top, red pleated skirt, sheer striped skirt","Red sunglasses, white studded handbag, arm cuff","Layered, flowy","Color-blocked, eclectic",Mix of textures and vibrant colors
2,Tory Burch,Spring 2022,Feminine,"Beige trench coat, yellow shirt, black trousers","Black shoulder bag, brown belt","Tailored, classic","Chic, polished","Contrasting bright collar, structured silhouette"
3,Tory Burch,Spring 2022,Feminine,"Purple top with white stitching, beige wide-leg trousers","White sunglasses, brown shoulder bag","Relaxed, tailored","Casual, sophisticated","Sailor-inspired collar, relaxed fit"
