Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
2,Vivienne Westwood,Fall 2008,Feminine,"Gray belted coat, gray skirt",None visible,"Structured, tailored","Classic, sophisticated","Draped collar, monochrome"
3,Vivienne Westwood,Fall 2008,Feminine,Red and black patterned dress,"Red bag, sunglasses","Loose, relaxed","Retro, bold","Voluminous hair, statement accessories"
1,Vivienne Westwood,Fall 2021,Gender Fluid,"Patterned oversized sweater, graphic sleeveless top, pink velvet pants","Large hoop earrings, beret","Relaxed, layered","Eclectic, bold","Mix of patterns, vibrant colors"
2,Vivienne Westwood,Fall 2021,Masculine,"Checked overcoat, patterned dress","Pink mini handbag, patterned socks","Layered, tailored","Classic, avant-garde","Mix of checks, bold socks"
3,Vivienne Westwood,Fall 2021,Feminine,"Patterned dress, long-sleeve top","Plaid clutch, pirate hat","Fitted, layered","Historical, whimsical","Pirate-inspired hat, metallic shoes"
1,Vivienne Westwood,Fall 2021,Masculine,"Patchwork shirt, graphic tee, green checkered pants","Red beret, blue bag, layered necklaces","Relaxed, eclectic","Punk, retro","Mix of patterns, bold colors"
2,Vivienne Westwood,Fall 2021,Feminine,Red cut-out knit dress,"Fishnet stockings, silver heels","Fitted, dramatic","Glamorous, vintage","Bold cut-out, curled hair"
3,Vivienne Westwood,Fall 2021,Feminine,"Pink velvet blazer, printed mini dress","Red beret, red knee-high socks, silver heels","Structured, playful","Eclectic, artistic","Vibrant colors, art-inspired print"
1,Vivienne Westwood,Fall 2021,Masculine,"Printed shirt, striped puffer jacket, patterned trousers",Red hat with logo,"Relaxed, layered","Eclectic, artistic",Mix of patterns and textures
2,Vivienne Westwood,Fall 2021,Feminine,"Cut-out ribbed top, high-waisted jeans","Burgundy hat, silver platform heels","Fitted, flared","Retro, bold","Historical references, metallic accents"
3,Vivienne Westwood,Fall 2021,Androgynous,"Pink pinstripe suit, graphic t-shirt, patterned trousers","Red beret, crossbody bag","Tailored, layered","Punk, vibrant","Mix of prints, gender-fluid styling"
1,Vivienne Westwood,Spring 2012,Feminine,"Blue sleeveless top, plaid skirt","Colorful headscarf, statement necklace, bracelets","Asymmetrical, relaxed","Eclectic, punk","Bold makeup, mixed patterns"
2,Vivienne Westwood,Spring 2012,Feminine,"Gray draped top, denim skirt","Colorful headscarf, statement earrings, clutch","Structured, fitted","Eclectic, avant-garde","Draped fabric, bold eye makeup"
3,Vivienne Westwood,Spring 2012,Feminine,"Black ruched top, plaid skirt","Colorful headscarf, crossbody bag","Asymmetrical, fitted","Punk, eclectic","Contrasting textures, vibrant makeup"
1,Vivienne Westwood,Spring 2012,Feminine,"Gray tailored blazer dress, red belt","Black clutch, white heels","Structured, fitted","Avant-garde, eclectic","Bold makeup, asymmetrical sleeves"
2,Vivienne Westwood,Spring 2012,Feminine,"White off-shoulder top, high-waisted shorts","Chain strap bag, white heels","Playful, relaxed","Romantic, nautical","Ruffled neckline, button details"
3,Vivienne Westwood,Spring 2012,Feminine,"Blue cardigan dress, green belt",White heels,"Casual, fitted","Chic, minimal","Button-down style, vibrant makeup"
1,Vivienne Westwood,Spring 2012,Feminine,Striped wrap dress,"White belt, white sandals","Flowy, asymmetric","Eclectic, bold","Bright makeup, headpiece"
2,Vivienne Westwood,Spring 2012,Feminine,"Striped mini skirt, blue bandeau, gray cardigan","Glasses, head wrap, white sandals","Casual, fitted","Playful, youthful","Layered accessories, mixed patterns"
3,Vivienne Westwood,Spring 2012,Feminine,"Striped bandeau, denim shorts, striped shirt","White lace-up sandals, headpiece","Relaxed, casual","Chic, nautical","Denim textures, bold makeup"
1,Vivienne Westwood,Spring 2011,Feminine,"Navy blazer, white blouse, navy trousers","Brown belt, glasses","Tailored, relaxed","Eclectic, professional",Contrasting belt adds interest
2,Vivienne Westwood,Spring 2011,Feminine,"White blouse, navy high-waisted trousers",,"Loose, flowing","Romantic, casual",Ruffled blouse adds softness
3,Vivienne Westwood,Spring 2011,Feminine,"Gray blazer, graphic t-shirt, gray shorts","Brown belt, knee-high socks, metallic sneakers","Relaxed, sporty","Playful, urban",Graphic elements and colorful shoes stand out
1,Vivienne Westwood,Spring 2011,Feminine,"Gray plaid suit, black top","Brown belt, two-tone oxfords","Relaxed, tailored","Playful, androgynous","Contrasting shoes, face paint"
2,Vivienne Westwood,Spring 2011,Feminine,"Pink plaid suit, skirt","Matching hat, gray mules","Structured, fitted","Classic, whimsical","Coordinated hat, face paint"
3,Vivienne Westwood,Spring 2011,Feminine,"Gray suit, ruffled jacket","Pink beret, gray mules","Fitted, ruffled","Chic, avant-garde","Dramatic shoulders, face paint"
1,Vivienne Westwood,Spring 2011,Feminine,"Black blazer, white top, striped pants",,"Tailored, fitted","Eclectic, bold","Contrasting stripes, structured shoulders"
2,Vivienne Westwood,Spring 2011,Feminine,"White blouse, plaid pencil skirt",Orange heels,"Fitted, classic","Chic, retro","Plaid pattern, bright footwear"
3,Vivienne Westwood,Spring 2011,Feminine,"Plaid shirt, plaid shorts","Red crossbody bag, knee-high socks","Casual, relaxed","Playful, sporty","Matching plaid, sporty socks"
1,Vivienne Westwood,Fall 2021,Gender Fluid,"Patterned poncho, graphic t-shirt, velvet pants","Beret, large earrings, socks with sandals","Layered, relaxed","Eclectic, bold",Mix of textures and patterns
2,Vivienne Westwood,Fall 2021,Masculine,"Double-breasted coat, patterned dress","Mini handbag, statement socks","Tailored, structured","Classic, avant-garde","Contrasting patterns, vibrant socks"
3,Vivienne Westwood,Fall 2021,Feminine,"Textured dress, long-sleeve top","Tricorn hat, plaid clutch","Fitted, asymmetric","Historical, whimsical","Playful hat, metallic shoes"
1,Vivienne Westwood,Fall 2021,Masculine,"Patchwork jacket, graphic shirt, green checkered pants","Red beret, blue bag, layered necklaces","Relaxed, eclectic","Punk, eclectic","Mix of patterns, bold accessories"
2,Vivienne Westwood,Fall 2021,Feminine,Burgundy cut-out dress,"Fishnet stockings, silver platform heels","Form-fitting, dramatic","Glamorous, bold","Retro hairstyle, striking makeup"
3,Vivienne Westwood,Fall 2021,Feminine,"Pink velvet blazer, printed mini dress","Red beret, red knee-high socks, silver platform heels","Structured, vibrant","Playful, artistic","Vivid colors, art-inspired print"
1,Vivienne Westwood,Fall 2021,Androgynous,"Printed shirt, striped jacket, patterned pants",Red hat,"Layered, relaxed","Eclectic, artistic",Mix of patterns and textures
2,Vivienne Westwood,Fall 2021,Feminine,"Cut-out sweater, high-waisted pants","Decorative hat, platform heels","Fitted, flared","Retro, bold","Statement hat, metallic shoes"
3,Vivienne Westwood,Fall 2021,Masculine and Feminine,"Pink pinstripe suit, printed shirt, patterned pants","Berets, crossbody bags","Tailored, relaxed","Punk, vibrant","Gender-fluid styling, mix of prints"
