Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Jitrois,Spring 2024,Feminine,Black leather jumpsuit,Black sandals,Fitted,"Edgy, Sleek",Minimalist design with a deep V-neckline
1,Jitrois,Spring 2024,Feminine,Blue leather jumpsuit with zipper details,Black strappy heels,Fitted,"Futuristic, Sleek",Minimalist design with bold color
1,Jitrois,Spring 2024,Feminine,"Blue cut-out bodysuit, Black leather pants",Black strappy heels,Fitted,"Modern, Edgy, Sleek",Minimalist color palette with bold cut-outs
1,Jitrois,Spring 2024,Feminine,"Blue ribbed tank top, Black leather skirt",None,Fitted,"Modern, Sleek",Minimalist look with bold color contrast
1,Jitrois,Spring 2024,Feminine,Blue leather mini dress with zipper detail,Silver high-heeled sandals,"Fitted, Mini","Bold, Sleek, Modern",Minimal accessories emphasize the bold color and sleek design.
1,Jitrois,Spring 2024,Masculine,"Black leather shirt, Beige suede joggers",Black leather boots,Relaxed,"Casual, Modern, Sleek",Minimalist look with luxurious textures
1,Jitrois,Spring 2024,Feminine,"Black leather cropped jacket, Denim midi skirt",Black strappy heels,"Fitted, Cropped","Edgy, Modern",The look combines edgy leather with classic denim for a contemporary style.
1,Jitrois,Spring 2024,Feminine,Black leather zip-up mini dress,Silver open-toe heels,"Fitted, Structured","Edgy, Modern, Sleek",Features a high collar and ribbed waist detailing
1,Jitrois,Spring 2024,Feminine,"Blue leather mini dress, Black and white leather jacket",Silver high-heeled sandals,"Fitted, Mini","Chic, Modern, Edgy",The look combines bold colors with a sleek silhouette.
1,Jitrois,Spring 2024,Unisex,"Black leather strapless dress, Black leather jacket, Black leather pants","Black high heels, Black boots","Fitted, Sleek","Edgy, Modern, Minimalist",Monochrome black leather ensemble with metallic zipper details
1,Jitrois,Spring 2024,Feminine,"White patent leather jacket, Blue leather pants",Silver high heels,Fitted,"Modern, Sleek, Edgy",Contrasting textures and bold color
1,Jitrois,Spring 2024,Feminine,"Black patent leather strapless top, Black leather pants",None,Form-fitting,"Edgy, Modern, Sleek",Minimalist styling with a focus on texture
1,Jitrois,Spring 2024,Feminine,Beige leather trench coat dress,Silver high heels,"Tailored, Mini","Chic, Minimalist",Modern take on classic trench coat
1,Jitrois,Spring 2024,Feminine,"Beige suede jacket, Black leather skirt",Black strappy heels,"Fitted top, Flared skirt","Chic, Modern, Minimalist",Contrasting textures with a sleek silhouette
1,Jitrois,Spring 2024,Feminine,"Beige suede mini dress with cutout details, long sleeves",Silver high heels,"Fitted, Mini","Chic, Modern, Textured",The dress features intricate cutout detailing on the sleeves.
1,Jitrois,Spring 2024,Feminine,"Black leather bandeau, Black leather pants","Black cap, Black choker, Black strappy heels",Fitted,"Edgy, Minimalist, Modern",Monochrome black look with sleek leather textures.
1,Jitrois,Spring 2024,Feminine,Black leather zip-up dress,None,Fitted,"Edgy, Modern",Minimalist design with a bold collar
1,Jitrois,Spring 2024,Feminine,"Beige leather jacket, Beige leather pants",Black zippers,Fitted,"Modern, Sleek",Monochromatic leather ensemble
1,Jitrois,Spring 2024,Feminine,"White strapless top, Mint green shorts",Clear heels,"Fitted top, Loose shorts","Minimalist, Modern",Bright color contrast with a sleek silhouette
1,Jitrois,Spring 2024,Feminine,"Mint green, embellished mini dress with cutouts",Silver high-heeled sandals,Fitted,"Glamorous, Modern",Features deep V-neck and side cutouts
1,Jitrois,Spring 2024,Feminine,"Mint green zip-up jacket, Mint green shorts",None,Fitted,"Modern, Minimalist",Bright color against pink background
1,Jitrois,Spring 2024,Feminine,"Mint green halter top, White mini skirt",Silver high heels,"Fitted, Minimal","Modern, Chic",Bold color contrast with pink backdrop
1,Jitrois,Spring 2024,Feminine,Lilac suede dress with sheer neckline,Clear heels,Bodycon,"Elegant, Minimalist",Simple yet sophisticated look with a focus on clean lines.
1,Jitrois,Spring 2024,Feminine,"Lavender suede mini dress, Black blouse, Lavender shorts",Black strappy heels,Fitted,"Chic, Modern, Bold","Contrasting colors with a sleek, minimalist aesthetic."
1,Jitrois,Spring 2024,Feminine,Lilac suede mini dress,"Silver belt, Silver heels","Fitted, Mini","Chic, Modern",Monochromatic look with bold belt accent
1,Jitrois,Spring 2024,Feminine,Black leather mini dress,Silver high heels,"Fitted, Mini","Edgy, Chic",Bold leather look with sleek lines
1,Jitrois,Spring 2024,Feminine,Black leather and sheer panel dress,Black strappy heels,Fitted midi,"Edgy, Modern, Sleek",Combines leather and sheer fabric for a bold look.
1,Jitrois,Spring 2024,Feminine,Yellow leather mini dress,Black strappy heels,"Fitted, Mini","Bold, Sleek, Modern",Bright color and minimalist design
1,Jitrois,Spring 2024,Feminine,"Yellow leather mini dress, black zipper details",None visible,"Fitted, A-line","Bold, Modern, Edgy","High collar, Elastic waist"
1,Jitrois,Spring 2024,Feminine,"Black leather mini dress, quilted bodice",Black choker,Fitted,"Edgy, Modern",Minimalist styling with focus on texture
1,Jitrois,Spring 2024,Feminine,"Yellow leather jacket, Black leather mini skirt",Black strappy heels,"Fitted jacket, A-line skirt","Bold, Edgy, Modern","Contrasting colors with a sleek, minimalist approach"
1,Jitrois,Spring 2024,Feminine,"Green suede mini dress, cut-out back",None visible,Fitted,"Bold, Modern, Chic",Features a striking cut-out back design
1,Jitrois,Spring 2024,Feminine,"Green leather jumpsuit, zipper details",None,Fitted,"Modern, Edgy",Minimalist design with bold color
1,Jitrois,Spring 2024,Feminine,"Sleeveless teal mini dress, leather",Silver high heels,Fitted,"Modern, Sleek, Bold",Minimalist design with a vibrant color
1,Jitrois,Spring 2024,Feminine,"Green leather strapless mini dress, embellished neckline",None,Form-fitting,"Chic, Modern, Elegant","Minimal accessories, focus on dress texture"
1,Jitrois,Spring 2024,Feminine,Black leather bodysuit with cutout details,Black high heels,Fitted,"Edgy, Futuristic","Features intricate cutouts and a sleek, modern design"
1,Jitrois,Spring 2024,Masculine,"Black leather jacket, Blue acid-wash jeans",None,Fitted,"Edgy, Modern",Minimalist look with a focus on texture and material.
1,Jitrois,Spring 2024,Feminine,Black leather jumpsuit with sequin sleeves,Black high-heeled sandals,Fitted,"Edgy, Sleek","Combines leather and sequins for a modern, bold look"
1,Jitrois,Spring 2024,Feminine,"Black leather strapless top, Black leather mini skirt",Black choker,"Fitted, Mini","Edgy, Modern","Minimalist styling with a sleek, monochrome look"
1,Jitrois,Spring 2024,Masculine,"Black patent leather jacket, Black leather pants",Black boots,Fitted,"Edgy, Sleek","Minimal accessories, focus on leather textures"
1,Jitrois,Spring 2024,Feminine,"Off-the-shoulder mini dress, blue, metallic",None visible,Fitted,"Chic, Modern, Sleek",Minimalist look with a focus on the metallic texture.
1,Jitrois,Spring 2024,Feminine,"Black leather jacket, Black sequin mini skirt",None,Form-fitting,"Edgy, Modern, Sleek",Minimalist look with a focus on texture and shine.
1,Jitrois,Spring 2024,Masculine,"Black leather trench coat, Black patent leather pants",Black leather boots,Fitted,"Edgy, Sleek, Modern",Minimalist styling with a focus on texture and shine.
1,Jitrois,Spring 2024,Feminine,"Black leather coat, Black mini dress",None visible,"Fitted, Flared hem","Edgy, Modern, Sleek","High collar, Minimalist design"
1,Jitrois,Spring 2024,Feminine,"Blue metallic fitted jacket, Black leather leggings",Silver open-toe heels,"Fitted, Sleek","Modern, Edgy",Structured jacket with ruffle details
1,Jitrois,Spring 2024,Feminine,Blue metallic leather jacket,None visible,Fitted,"Edgy, Modern",The jacket features a structured design with zipper details.
1,Jitrois,Spring 2024,Masculine,"Black leather jacket, White shirt, Black leather pants","Sunglasses, Silver rings",Fitted,"Edgy, Modern, Sleek",Classic black and white ensemble with a modern twist
