Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Genny,Spring 2024,Feminine,"White mesh trench coat, Yellow undergarment",Gold strappy heels,"Flowy, Relaxed","Sheer, Elegant, Beachwear","Tropical backdrop, Lightweight fabric"
1,Genny,Spring 2024,Feminine,"Mesh dress, gold, sheer","Round woven clutch, strappy sandals","Fitted, floor-length","Elegant, modern, tropical","Subtle shimmer, natural tones"
1,Genny,Spring 2024,Feminine,"Gold metallic striped top, Gold metallic high-waisted shorts","White handbag, Brown sunglasses, White strappy heels","Fitted, High-waisted","Chic, Modern, Resort",Tropical backdrop enhances resort vibe
1,Genny,Spring 2024,Feminine,"White floral applique vest, White wide-leg trousers, Sequin bandeau","Oversized sunglasses, White sandals","Relaxed, Flowing","Elegant, Tropical, Chic",Floral details add texture; suitable for warm climates.
1,Genny,Spring 2024,Feminine,"White mini dress, sequin embellishments","White clutch, white lattice heels",A-line,"Elegant, modern, chic",Features a sequin X pattern on the bodice
1,Genny,Spring 2024,Feminine,"Metallic silver dress, structured shoulders, asymmetrical hem",Silver clutch,"Fitted, Asymmetrical","Futuristic, Glamorous","Reflective fabric, bold shoulder design"
1,Genny,Spring 2024,Feminine,"Beige patent top, White fur skirt with embellishments","Gold floral necklace, Gold clutch, Strappy heels",A-line,"Elegant, Modern, Textured",Mix of textures with a focus on luxury materials.
1,Genny,Spring 2024,Feminine,"Strapless beige mini dress, metallic embellishments","White handbag, strappy sandals",Bubble silhouette,"Elegant, modern",Features metallic detailing and a glossy finish
1,Genny,Spring 2024,Feminine,"Metallic silver trench coat, belted","Futuristic sunglasses, strappy heels","Structured, short","Futuristic, bold","Reflective metallic finish, tropical backdrop"
1,Genny,Spring 2024,Feminine,"Metallic silver gown, satin texture","Long floral necklace, ring","Flowy, draped","Elegant, glamorous",Features deep V-neck and gathered waist
1,Genny,Spring 2024,Feminine,White mini dress with gold sequin embellishment,Strappy heels,"Structured, Off-shoulder","Elegant, Glamorous",Features a large bow-like design
1,Genny,Spring 2024,Feminine,"White mesh dress, fitted, textured",Silver strappy heels,Bodycon,"Elegant, Modern, Textured",Intricate mesh detailing
1,Genny,Spring 2024,Feminine,"Metallic rose gold draped gown, satin texture",Silver strappy sandals,"Fitted, Draped","Elegant, Glamorous",Features a deep V-neck and high slit
1,Genny,Spring 2024,Feminine,"Gold metallic gown, one-sleeve, cut-out detail",None,Flowing,"Elegant, Glamorous",Draped fabric with a shimmering finish
1,Genny,Spring 2024,Feminine,"White sequin blazer, White sequin skirt",Strappy heels,"Fitted, Asymmetrical","Elegant, Modern",Features cut-out details and high slit
1,Genny,Spring 2024,Feminine,White satin gown with ruffled neckline,Gold pendant,Flowing,"Elegant, Minimalist",Features a cut-out detail at the waist
1,Genny,Spring 2024,Feminine,"Beaded crop top, White satin skirt","Gold sandals, Anklet","Fitted bodice, Flowing skirt","Elegant, Modern, Glamorous",Features cut-out details and a high slit.
1,Genny,Spring 2024,Feminine,"White strapless gown, embellished bodice",None visible,Flowy,"Elegant, Glamorous","Features a shimmering, embellished bodice with a flowing skirt."
1,Genny,Spring 2024,Feminine,White sequined gown with deep V-neck and floral embellishments,White clutch,Asymmetrical,"Elegant, Glamorous",Features a high slit and oversized sunglasses
1,Genny,Spring 2024,Feminine,Red satin ruffled halter jumpsuit,Gold chain detail,Flowing,"Elegant, Bold",Tropical backdrop enhances vibrant color
1,Genny,Spring 2024,Feminine,"Pink chiffon strapless gown, metallic bodice",None visible,"Flowy, voluminous","Elegant, bold",Features a reflective metallic bodice with cutouts
1,Genny,Spring 2024,Feminine,Red sequin deep V-neck gown,None,Form-fitting,"Elegant, Glamorous","Minimal accessories, bold color"
1,Genny,Spring 2024,Feminine,"Red satin gown, metallic sequin bodice",Gold ring,"Fitted, floor-length","Glamorous, elegant",Tropical setting with lush greenery
1,Genny,Spring 2024,Feminine,"White sleeveless coat, White sheer top, White wide-leg pants",Bracelet,Flowy,"Elegant, Minimalist","Tropical backdrop enhances the fresh, airy feel."
