Look Number,Designer,Season,Gender Presentation,Garments,Accessories,Silhouette,Style Keywords,Notes
1,Shiatzy Chen,Fall 2024,Feminine,"Sequin bomber jacket, Sequin wide-leg pants",Sequin handbag,Relaxed,"Sparkling, Eveningwear","Colorful sequins create a vibrant, eye-catching look."
1,Shiatzy Chen,Fall 2024,Masculine,"Black textured overcoat, Black tailored suit, White shirt",Black shoes,"Tailored, Structured","Modern, Elegant",Classic monochrome palette with a focus on sharp tailoring.
1,Shiatzy Chen,Fall 2024,Feminine,"Sequin bomber jacket, black knee-length skirt",Statement earrings,"Boxy top, straight skirt","Modern, Chic",Sparkling texture contrasts with simple skirt
1,Shiatzy Chen,Fall 2024,Feminine,"Black sequin mini dress, ruffled neckline","Black knee-high socks, metallic heels","Fitted, A-line","Glamorous, Evening","Sparkling texture, elegant design"
1,Shiatzy Chen,Fall 2024,Feminine,"Silk slip dress with lace trim, Satin pants",Glitter boots,"Loose, Flowing","Lingerie-inspired, Elegant","Delicate lace detailing, Soft color palette"
1,Shiatzy Chen,Fall 2024,Feminine,Sheer beige embellished mini dress,"Black knee-high socks, Silver glitter heels","Straight, Mini","Ethereal, Elegant","Intricate beadwork, Minimalist accessories"
1,Shiatzy Chen,Fall 2024,Feminine,"Black sleeveless top with fringe, Black sequin maxi skirt",None,A-line,"Elegant, Textured, Monochrome",Subtle shine with a focus on texture
1,Shiatzy Chen,Fall 2024,Feminine,"Nude, sequined, high-neck gown",Silver boots,A-line,"Elegant, Sparkling",Intricate sequin detailing
1,Shiatzy Chen,Fall 2024,Feminine,Black one-shoulder sheer gown with floral appliqué,None visible,"Fitted, Asymmetrical","Elegant, Dramatic",Sheer fabric with intricate floral detailing
1,Shiatzy Chen,Fall 2024,Masculine,"Black long coat with abstract print, black trousers",Black shoes,"Structured, Longline","Minimalist, Artistic",Features abstract brushstroke print
1,Shiatzy Chen,Fall 2024,Feminine,Black feathered gown,None visible,Flowing,"Elegant, Textured",Dramatic feather detailing
